URL,AÑO,MES,TIPO DE FUENTE,CATEGORÍA,SUBCATEGORÍA,INSIGHT,RESUMEN
https://www.linkedin.com/posts/albalabarca_observandolafarmacia-mostrador-visibilidad-activity-7422866166760583168-IUR0,2026,FEBRERO,POST CORPORATIVO,CANALES DE VENTA,TRADE MARKETING,"La visibilidad en el mostrador de la farmacia es el ""momento de la verdad"" donde la recomendación profesional se encuentra con la decisión de impulso.","Alba Labarca analiza la importancia de la gestión del punto de venta en farmacia, destacando cómo una correcta visibilidad de producto y la formación del personal en el mostrador pueden incrementar significativamente las ventas cruzadas."
https://sapo.pt/artigo/tratamentos-oncologicos-e-pele-o-impacto-e-profundo-una-pele-que-doi-afeta-a-mobilidade-e-a-autoestima-698362fe7315c058013521ac,2026,FEBRERO,ANÁLISIS MÉDICO,DERMATOLOGÍA MÉDICA,DERMO-ONCOLOGÍA,"La ""piel que duele"" en pacientes oncológicos requiere un enfoque terapéutico, no solo cosmético, integrando activos reparadores de barrera.","Reporte sobre el impacto de la quimioterapia en la salud cutánea. Se enfatiza que la sequedad extrema y la sensibilidad no solo afectan la estética, sino que limitan la movilidad y la calidad de vida, demandando protocolos de cuidado específicos."
https://www.consalud.es/salud35/internacional/trump-lanza-trumprx-una-web-para-comprar-medicamentos-con-descuentos-en-eeuu.html,2026,FEBRERO,NOTICIA POLÍTICA,FINANZAS E INVERSIÓN,POLÍTICA SANITARIA,La irrupción de plataformas de descuento directo (TrumpRx) desafía el modelo tradicional de farmacia y los gestores de beneficios (PBM) en EE.UU.,"Donald Trump lanza TrumpRx, un portal destinado a ofrecer fármacos con descuentos significativos. Este movimiento busca capturar el voto popular mediante la reducción del gasto sanitario directo, alterando la cadena de valor farmacéutica."
https://www.linkedin.com/posts/pharmacydesign_sartorettoverna-pharmacybusinessarchitects-activity-7424540359004909569-Mxd0,2026,FEBRERO,POST CORPORATIVO,CANALES DE VENTA,DISEÑO DE FARMACIA,La arquitectura de la farmacia debe pasar de ser un almacén de cajas a un teatro de experiencias de salud y bienestar.,"Sartoretto Verna destaca su enfoque de ""arquitectura de negocio"", donde el diseño del espacio físico en la farmacia se utiliza para guiar el flujo del cliente, aumentar la rentabilidad por metro cuadrado y mejorar el consejo profesional."
https://www.globalcosmeticsnews.com/cosnova-accelerates-global-growth-with-strong-brand-momentum-and-skincare-expansion/,2026,FEBRERO,INFORME FINANCIERO,ESTRATEGIA CORPORATIVA,EXPANSIÓN DE CATEGORÍA,El éxito de Cosnova radica en su capacidad para trasladar la velocidad de la moda (Fast-Beauty) al segmento del skincare de bajo coste.,"Cosnova (Essence, Catrice) reporta un crecimiento global acelerado. El grupo está apalancando el éxito de sus marcas de maquillaje para expandirse agresivamente en el cuidado de la piel, capturando al consumidor que busca eficacia a precios democráticos."
https://www.linkedin.com/posts/luigicorvi_farmacia-farmaciaeuropea-marginalitaeq-activity-7425060871669882880-iWKH,2026,FEBRERO,ANÁLISIS EJECUTIVO,CANALES DE VENTA,MARGINALIDAD,La supervivencia de la farmacia europea depende de la transición de la venta de productos de bajo margen a la venta de servicios de alto valor añadido.,"Luigi Corvi analiza la presión sobre los márgenes en la farmacia europea. Sugiere que el futuro del canal no está en el volumen de recetas, sino en la especialización, la consultoría en dermocosmética y la oferta de servicios diagnósticos."
https://www.linkedin.com/posts/meghan-mcmanamon_branding-trending-marketingstrategy-activity-7425600278474694656--rIz,2026,FEBRERO,ANÁLISIS ESTRATÉGICO,MARKETING Y COMUNICACIÓN,BRANDING,"El branding en 2026 debe priorizar la ""atención humana"" sobre el algoritmo; la saturación digital premia a las marcas que logran una conexión táctil y real.",Meghan McManamon analiza cómo las marcas están regresando a estrategias de marketing físico y sensorial para destacar. El insight clave es que la confianza se construye en los espacios donde el consumidor puede desconectarse del ruido digital.
https://www.linkedin.com/pulse/posizionamento-forte-farmacia-5-casi-italiani-che-sartoretto-verna-gsezf/,2026,FEBRERO,ESTUDIO DE CASOS,CANALES DE VENTA,RETAIL ITALIA,"La especialización extrema es el único refugio contra la comoditización de la farmacia; elegir un nicho (ej. pediatría, longevidad) duplica la fidelidad.","Sartoretto Verna presenta 5 casos de éxito en Italia donde el diseño y la especialización temática han transformado farmacias convencionales en destinos de salud premium, logrando márgenes superiores a la media del sector."
https://www.linkedin.com/pulse/higiene-oral-en-farmacia-una-categor%C3%ADa-madura-que-el-labarca-le%C3%B3n-ery7e/,2026,FEBRERO,ANÁLISIS DE CATEGORÍA,CANALES DE VENTA,HIGIENE ORAL,"La higiene oral está mutando de ""limpieza básica"" a ""estética dental de salud"", abriendo paso a productos de blanqueamiento y cuidado de encías premium.","Alba Labarca analiza la categoría de higiene oral en farmacia, destacando que es una ""gigante dormida"". El futuro del lineal pasa por la formación del personal y la introducción de dispositivos tecnológicos y dermo-dentales de alto valor."
https://www.consalud.es/salud35/nacional/asisa-eleva-un-73-la-retribucion-de-sus-medicos-para-2026.html,2026,FEBRERO,NOTICIA CORPORATIVA,ESTRATEGIA CORPORATIVA,GESTIÓN DE TALENTO,La retención de talento médico mediante incentivos económicos es la respuesta necesaria ante la crisis de personal y la creciente demanda asistencial.,Asisa anuncia un incremento del 7.3% en la retribución de su cuadro médico para 2026. Este ajuste busca fortalecer su red asistencial y garantizar la calidad del servicio en un entorno de alta competencia por profesionales cualificados.
https://www.linkedin.com/posts/monicalizondo_dermofarmacia-cienciacosmaeztica-formulaciaejndermocosmaeztica-activity-7425558686175031297-NuVH,2026,FEBRERO,ANÁLISIS TÉCNICO,I+D E INNOVACIÓN,FORMULACIÓN,"La formulación magistral en dermofarmacia permite una personalización que la cosmética industrial no puede replicar, especialmente en pieles con patologías.","Mónica Elizondo resalta el valor de la ciencia cosmética aplicada en la farmacia. Defiende que la comprensión profunda de los activos permite al farmacéutico ""prescribir"" soluciones exactas, elevando el estatus científico de la dermofarmacia."
https://www.linkedin.com/posts/iv%C3%A1n-estuardo-herrera-leal-12b49187_el-fin-del-visitador-m%C3%A9dico-no-activity-7424520228295942144-er33,2026,FEBRERO,ANÁLISIS DE MERCADO,ESTRATEGIA CORPORATIVA,FUERZA DE VENTAS,"El visitador médico no desaparece, pero evoluciona a un ""Consultor de Datos"" que debe aportar valor científico más allá de la muestra comercial.","Iván Herrera analiza la transformación del rol del visitador médico. En el nuevo modelo, la visita presencial debe estar apoyada en herramientas digitales y un conocimiento clínico profundo que facilite la toma de decisiones del facultativo."
https://www.consalud.es/salud35/internacional/gsk-y-tres-universidades-britanicas-lanzan-un-nuevo-programa-de-doctorado-para-impulsar-la-i-d-farmaceutica.html,2026,FEBRERO,NOTICIA ESTRATÉGICA,I+D E INNOVACIÓN,FORMACIÓN Y TALENTO,La colaboración público-privada en doctorados asegura que la investigación académica esté alineada con las necesidades reales de la industria.,"GSK se alía con tres universidades del Reino Unido para lanzar un programa de doctorado especializado. El objetivo es formar a la próxima generación de científicos en áreas críticas de la I+D farmacéutica, acelerando el descubrimiento de fármacos."
https://www.linkedin.com/posts/galderma-_cetaphilrun-cetaphilrun-cetaphilmexico-ugcPost-7419807017478799360-IIQu,2026,FEBRERO,POST CORPORATIVO,MARKETING Y COMUNICACIÓN,EVENT MARKETING,"La ""Cetaphil Run"" en México trasciende el patrocinio deportivo para posicionar la salud cutánea como parte integral del bienestar físico.","Galderma México celebra el éxito de la carrera Cetaphil, utilizando el deporte como plataforma para educar sobre la importancia de la limpieza e hidratación de la piel sensible en entornos activos y urbanos."
https://www.coldchainplatform.com/news/2026/feb/hanmi-secures-export-deal-with-mexican-partner-sanfer-for-glp1-obesity-drug-and-more.php,2026,FEBRERO,NOTICIA DE NEGOCIO,ESTRATEGIA CORPORATIVA,EXPANSIÓN MÉXICO,La llegada de nuevos fármacos GLP-1 a México mediante alianzas locales (Sanfer) democratizará el tratamiento de la obesidad en la región.,"La coreana Hanmi Pharmaceutical firma un acuerdo de exportación con la mexicana Sanfer. El contrato incluye su innovadora cartera de fármacos GLP-1 para obesidad y diabetes, reforzando la oferta terapéutica en el mercado latinoamericano."
https://www.democrata.es/democrata-pro/seguimiento-periodistico-legislativo/laboratorios-aumentan-40-su-inversion-en-i-d-en-ultimos-cinco-anos-lustro/,2026,FEBRERO,INFORME SECTORIAL,I+D E INNOVACIÓN,INVERSIÓN FARMACÉUTICA,El aumento del 40% en inversión en I+D confirma que la industria farmacéutica es el principal motor de innovación tecnológica de la década.,"Análisis sobre el crecimiento de la inversión en los últimos cinco años. Los laboratorios han intensificado su gasto en investigación, impulsados por la necesidad de terapias personalizadas, biotecnología avanzada y soluciones digitales."
https://cosmeticsbusiness.com/cosmetics-business-reveals-the-top-5-beauty-hotspots,2026,FEBRERO,ANÁLISIS DE MERCADO,TENDENCIAS DE MERCADO,GEOGRAFÍAS CLAVE,"El éxito de una marca en 2026 depende de su capacidad para adaptarse a los ""hotspots"" culturales de belleza, donde la innovación y el consumo convergen.",Cosmetics Business identifica los 5 mercados geográficos con mayor dinamismo en el sector belleza este año. Se analizan regiones donde la demanda de skincare clínico y maquillaje de autor está superando las proyecciones globales.
https://cosmeticsbusiness.com/the-body-shop-brings-back-iconic-1990s-scent-dewberry,2026,ENERO,LANZAMIENTO DE PRODUCTO,MARKETING Y COMUNICACIÓN,NOSTALGIA MARKETING,"El retorno de iconos olfativos de los 90 permite reactivar a la base de clientes original (Gen X) mediante la memoria emocional, mientras se introduce el concepto de ""vintage auténtico"" a la Gen Z.","The Body Shop relanza su fragancia de culto de los años 90, Dewberry, tras recibir miles de peticiones. La colección regresa reformulada con un ""giro moderno"" e incluye por primera vez una bruma de perfume (mist), alineándose con las categorías de mayor crecimiento actual."
https://www.industriacosmetica.net/noticias/packaging-innovations-empack-2026-la-inteligencia-artificial-generativa-transformara--uTNRE,2026,FEBRERO,NOTICIA DE EVENTO,I+D E INNOVACIÓN,PACKAGING CON IA,"La IA Generativa en packaging reduce drásticamente el ""time-to-market"" y personaliza la sostenibilidad, permitiendo prototipado virtual instantáneo.","Previo a Empack 2026, se destaca cómo la Inteligencia Artificial Generativa está revolucionando el diseño de envases. La tecnología permite crear estructuras eficientes y sostenibles en segundos, optimizando tanto la estética como la logística de producción."
https://www.fmlogistic.es/publicacion/la-vida-en-juego-cadenas-de-suministro-farmaceuticas-bajo-presion-los-nuevos-caminos-a-seguir/,2026,ENERO,INFORME ESTRATÉGICO,LOGÍSTICA & SUPPLY CHAIN,PHARMA LOGISTICS,"La cadena de suministro farmacéutica evoluciona de ""centro de costes"" a ""activo estratégico"" mediante el uso de Blockchain para garantizar la seguridad del paciente.","FM Logistic publica el whitepaper ""La vida en juego"", analizando la presión sobre la distribución farmacéutica. El informe propone el uso de IA y Blockchain para asegurar la trazabilidad y la equidad en el acceso a medicamentos en un entorno geopolítico volátil."
https://cosmeticsbusiness.com/clinique-partners-with-crayola-on-chubby-sticks-campaign,2026,FEBRERO,LANZAMIENTO DE PRODUCTO,MARKETING Y COMUNICACIÓN,NOSTALGIA MARKETING,"La colaboración Clinique x Crayola valida la tendencia ""Kidult"": el maquillaje deja de buscar la perfección para centrarse en el juego y la creatividad intuitiva.","Clinique relanza sus icónicos Chubby Sticks en asociación con Crayola. La campaña apela a la nostalgia de los 90 y al concepto de ""colorear sin salirse de la línea"", buscando reconectar con los Millennials y atraer a la Gen Z mediante la simplicidad lúdica."
https://beautyleaderssummit.com/,2026,MAYO*,EVENTO CORPORATIVO,ESTRATEGIA CORPORATIVA,NETWORKING EJECUTIVO,"El liderazgo en belleza para 2026 se define por la capacidad de navegar la ""paradoja del retail"": crecer en masa (Target) manteniendo el prestigio.",Referencia al evento de París (Mayo 2026). El Beauty Leaders Summit reunirá a la élite del skincare para debatir las nuevas reglas del retail. La agenda prioriza estrategias para ganar en Sephora y la adaptación de las marcas de lujo a las nuevas exigencias de transparencia del consumidor.
https://www.linkedin.com/posts/pharmacydesign_farmacia-farmacista-farmaciadeiservizi-activity-7418598779664154624-DkQw,2026,ENERO,POST CORPORATIVO,ESTRATEGIA CORPORATIVA,FARMACIA DE SERVICIOS,"La ""Farmacia dei Servizi"" deja de ser un concepto teórico para exigir una reconfiguración arquitectónica: el espacio físico debe priorizar la privacidad clínica sobre la exposición de producto.","Sartoretto Verna analiza la transición hacia la farmacia asistencial. El diseño interior debe adaptarse para integrar cabinas de telemedicina y diagnóstico, convirtiendo el punto de venta en un hub de salud comunitaria."
https://cosmeticsbusiness.com/sephora-enters-strategic-partnership-with-olive-young,2026,ENERO,NOTICIA ESTRATÉGICA,ESTRATEGIA CORPORATIVA,ALIANZA GLOBAL,"Sephora admite tácticamente que no puede replicar la velocidad de la K-Beauty por sí sola, optando por ""importar"" la curaduría de Olive Young para mantener relevancia en Asia y EE.UU.","Sephora y CJ Olive Young (el gigante coreano de salud y belleza) firman una alianza estratégica. Olive Young curará zonas exclusivas de ""K-Beauty"" dentro de las tiendas Sephora a nivel global, comenzando por EE.UU., para capturar las tendencias coreanas en tiempo real."
